Date,Time,Open,High,Low,Close,Volume,OpenInt
2017-11-30,18:10:00,49.55,49.56,49.55,49.55,58599,0
2017-11-30,18:15:00,49.57,49.59,49.57,49.58,16120,0
2017-11-30,18:20:00,49.59,49.5999,49.59,49.5999,6431,0
2017-11-30,18:25:00,49.5999,49.5999,49.59,49.59,654,0
2017-11-30,18:30:00,49.5929,49.5929,49.5868,49.59,2172,0
2017-11-30,18:35:00,49.59,49.6,49.57,49.59,33543,0
2017-11-30,18:40:00,49.59,49.6,49.58,49.6,30222,0
2017-11-30,18:45:00,49.6064,49.62,49.6,49.62,22952,0
2017-11-30,18:55:00,49.6062,49.6062,49.59,49.59,1634,0
2017-11-30,19:00:00,49.59,49.59,49.56,49.58,3041,0
2017-11-30,19:05:00,49.59,49.6062,49.59,49.5924,1311,0
2017-11-30,19:10:00,49.6,49.6,49.5967,49.5968,2202,0
2017-11-30,19:15:00,49.5962,49.6,49.5962,49.6,250,0
2017-11-30,19:20:00,49.59,49.59,49.5768,49.5768,923,0
2017-11-30,19:25:00,49.59,49.598,49.58,49.58,11655,0
2017-11-30,19:35:00,49.59,49.59,49.59,49.59,149,0
2017-11-30,19:40:00,49.6,49.6,49.6,49.6,112,0
2017-11-30,19:45:00,49.5855,49.5855,49.56,49.56,1171,0
2017-11-30,19:50:00,49.5575,49.5799,49.5575,49.56,4349,0
2017-11-30,19:55:00,49.56,49.56,49.5466,49.55,15821,0
2017-11-30,20:00:00,49.532,49.532,49.532,49.532,407,0
2017-11-30,20:05:00,49.57,49.57,49.55,49.55,958,0
2017-11-30,20:10:00,49.56,49.56,49.56,49.56,101,0
2017-11-30,20:15:00,49.55,49.569,49.55,49.565,2467,0
2017-11-30,20:20:00,49.56,49.56,49.56,49.56,400,0
2017-11-30,20:25:00,49.57,49.57,49.57,49.57,1448,0
2017-11-30,20:30:00,49.57,49.59,49.5601,49.58,5094,0
2017-11-30,20:35:00,49.6,49.6,49.57,49.57,26178,0
2017-11-30,20:40:00,49.57,49.57,49.56,49.56,1700,0
2017-11-30,20:45:00,49.55,49.577,49.55,49.577,1252,0
2017-11-30,20:50:00,49.55,49.55,49.55,49.55,101,0
2017-11-30,20:55:00,49.55,49.56,49.55,49.5547,9587,0
2017-11-30,21:00:00,49.56,49.56,49.54,49.55,7673,0
2017-11-30,21:05:00,49.55,49.56,49.545,49.55,10295,0
2017-11-30,21:10:00,49.54,49.54,49.53,49.535,17000,0
2017-11-30,21:15:00,49.53,49.55,49.53,49.55,49358,0
2017-11-30,21:25:00,49.54,49.56,49.54,49.54,14329,0
2017-11-30,21:30:00,49.54,49.5536,49.5368,49.549,1418,0
2017-11-30,21:35:00,49.54,49.55,49.5,49.5,5100,0
2017-11-30,21:40:00,49.5003,49.5329,49.48,49.48,7719,0
2017-11-30,21:45:00,49.48,49.5,49.48,49.49,3065,0
2017-11-30,21:50:00,49.5,49.54,49.48,49.54,26867,0
2017-11-30,21:55:00,49.55,49.56,49.5,49.53,49092,0
2017-11-30,22:00:00,49.51,49.52,49.49,49.49,59461,0
2017-12-01,15:35:00,49.33,49.385,49.33,49.359,8781,0
2017-12-01,15:40:00,49.34,49.35,49.34,49.35,590,0
2017-12-01,15:45:00,49.36,49.36,49.31,49.32,2740,0
2017-12-01,15:50:00,49.3,49.32,49.29,49.32,3000,0
2017-12-01,15:55:00,49.32,49.33,49.31,49.31,2466,0
2017-12-01,16:00:00,49.32,49.3251,49.32,49.3251,994,0
2017-12-01,16:05:00,49.33,49.36,49.32,49.34,1933,0
2017-12-01,16:10:00,49.3452,49.3452,49.34,49.34,629,0
2017-12-01,16:15:00,49.38,49.4,49.38,49.4,500,0
2017-12-01,16:20:00,49.42,49.44,49.42,49.44,4007,0
2017-12-01,16:25:00,49.43,49.44,49.42,49.42,10878,0
2017-12-01,16:30:00,49.43,49.4407,49.43,49.438,359,0
2017-12-01,16:35:00,49.426,49.4571,49.426,49.44,3930,0
